fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
GASOLINE,4.94,74,62,Lockport,US,41.593623,-88.024313,IL,203509,47,Chevrolet,Sonic,car,2018
GASOLINE,4.93,30,27,Chicago,US,41.806437,-87.752034,IL,2578132,43,FIAT,500,car,2013
GASOLINE,4.98,57,49,Chicago,US,41.776748,-87.753639,IL,6380860,27,Toyota,Corolla,car,2007
GASOLINE,4.77,33,26,Chicago,US,41.807374,-87.750601,IL,2578132,30,Honda,Civic,car,2012
GASOLINE,5,1,1,Darien,US,41.756157,-87.97924,IL,2147621,30,Kia,Forte,car,2011
GASOLINE,5,35,29,Chicago,US,41.843563,-87.616633,IL,1843342,59,Acura,RDX,suv,2014
GASOLINE,,0,0,Oak Lawn,US,41.718003,-87.739456,IL,94780,180,Audi,Q7,suv,2017
GASOLINE,4.5,18,16,Willowbrook,US,41.718639,-87.945869,IL,2578132,36,Volkswagen,Passat,car,2014
GASOLINE,4.75,18,16,Hammond,US,41.630508,-87.507368,IN,9003653,89,Chevrolet,Traverse,suv,2018
GASOLINE,5,44,35,Chicago Ridge,US,41.700592,-87.779583,IL,3242882,75,Infiniti,QX60,suv,2015
GASOLINE,5,4,3,Lansing,US,41.562848,-87.567249,IL,3828976,45,Nissan,Rogue,suv,2013
GASOLINE,5,5,5,Chicago,US,41.889128,-87.65171,IL,3721124,89,BMW,1 Series,car,2011
GASOLINE,4.92,81,60,Joliet,US,41.539211,-88.14883,IL,203509,47,Kia,Forte,car,2014
GASOLINE,4.77,15,13,Chicago,US,41.807519,-87.751724,IL,2578132,29,Honda,CR-V,suv,2008
GASOLINE,,0,0,Chicago,US,41.866654,-87.644458,IL,14693191,45,Nissan,Versa Note,car,2014
HYBRID,4.97,45,39,Addison,US,41.912342,-87.991132,IL,4886470,32,Toyota,Prius,car,2010
GASOLINE,5,16,12,Lockport,US,41.594103,-88.025055,IL,1613528,32,Chevrolet,Malibu,car,2017
GASOLINE,,0,0,Chicago,US,41.867444,-87.643708,IL,14693191,40,Nissan,Versa,car,2016
GASOLINE,4.97,42,35,Chicago,US,41.777162,-87.7534,IL,6380860,25,Ford,Focus,car,2007
GASOLINE,4.73,37,30,Chicago,US,41.777094,-87.753159,IL,6380860,25,Ford,Focus,car,2007
GASOLINE,4.84,31,31,Addison,US,41.912439,-87.990299,IL,4886470,32,Mercury,Mariner,suv,2006
GASOLINE,5,3,3,South Holland,US,41.586882,-87.596984,IL,15582642,44,Dodge,Journey,suv,2018
GASOLINE,4.92,44,40,Chicago,US,41.901489,-87.706982,IL,2049133,38,Hyundai,Accent,car,2017
GASOLINE,,0,0,Joliet,US,41.529394,-88.072457,IL,2736515,70,Mercedes-Benz,GLK-Class,suv,2014
GASOLINE,4.93,33,30,Chicago,US,41.807765,-87.750686,IL,2578132,35,Chevrolet,Spark,car,2013
GASOLINE,4.96,26,25,Chicago,US,41.733567,-87.623147,IL,1721129,61,Infiniti,JX,suv,2013
HYBRID,5,52,48,Addison,US,41.912444,-87.991335,IL,4886470,29,Toyota,Prius,car,2006
GASOLINE,4.81,117,100,Chicago,US,41.985804,-87.839193,IL,1139985,62,Mazda,CX-9,suv,2014
GASOLINE,5,9,8,Chicago,US,41.733186,-87.62357,IL,1721129,65,Lexus,ES 350,car,2014
GASOLINE,4.95,84,55,Chicago,US,41.973969,-87.71634,IL,5147182,34,Toyota,RAV4,suv,2010
GASOLINE,4.9,102,70,Chicago,US,41.973529,-87.717234,IL,5147182,25,Honda,Fit,car,2009
GASOLINE,,0,0,Burbank,US,41.745562,-87.781229,IL,1297232,55,Nissan,Murano,suv,2007
GASOLINE,4.83,38,35,Chicago,US,41.986002,-87.838366,IL,1139985,54,Kia,Soul,car,2017
GASOLINE,4.82,147,113,Chicago,US,41.974388,-87.716472,IL,5147182,29,Toyota,RAV4,suv,2006
GASOLINE,4.8,99,71,Chicago,US,41.974033,-87.716338,IL,5147182,25,Toyota,Yaris,car,2008
HYBRID,4.92,14,13,Chicago,US,41.879529,-87.653611,IL,10317052,75,Toyota,Prius,car,2018
GASOLINE,4.97,46,40,Addison,US,41.913201,-87.991747,IL,4886470,25,Nissan,Versa,car,2009
GASOLINE,4.91,52,47,Addison,US,41.91199,-87.992254,IL,4886470,25,Nissan,Versa,car,2009
GASOLINE,4.95,62,56,Addison,US,41.913246,-87.991667,IL,4886470,23,Nissan,Versa,car,2009
HYBRID,5,4,3,Romeoville,US,41.608624,-88.145193,IL,629390,44,Lexus,CT 200h,car,2012
GASOLINE,5,21,18,Oak Lawn,US,41.72993,-87.757342,IL,187296,51,Cadillac,STS,car,2008
GASOLINE,4.94,63,51,Chicago,US,41.855266,-87.658026,IL,9087116,47,Toyota,RAV4,suv,2015
GASOLINE,,2,0,Cicero,US,41.8339,-87.747663,IL,15212911,50,Toyota,Corolla,car,2015
GASOLINE,5,3,3,Memphis,US,35.01793,-89.800828,TN,14243268,36,Jeep,Renegade,suv,2019
GASOLINE,4.92,40,38,Memphis,US,35.145771,-90.05376,TN,2288121,87,Mercedes-Benz,C-Class,car,2016
GASOLINE,5,9,7,Memphis,US,35.016046,-89.800909,TN,14243268,36,Jeep,Cherokee,suv,2019
GASOLINE,5,76,74,Memphis,US,35.178607,-89.781014,TN,546483,102,BMW,X5,suv,2014
GASOLINE,4.98,59,54,Memphis,US,35.144672,-90.054669,TN,2288121,60,Nissan,Altima,car,2019
GASOLINE,5,7,7,Memphis,US,35.144644,-90.054592,TN,2288121,60,Nissan,Altima,car,2019
GASOLINE,4.86,47,42,Memphis,US,35.019883,-89.796826,TN,9019103,58,Chevrolet,Camaro,car,2013
GASOLINE,4.73,35,30,Memphis,US,35.05732,-89.800023,TN,10163250,46,Toyota,Camry,car,2013
GASOLINE,4.98,67,59,Memphis,US,35.018942,-89.797837,TN,9019103,78,Mercedes-Benz,E-Class,car,2011
GASOLINE,5,16,16,Memphis,US,35.104077,-89.865766,TN,14797839,72,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,2,1,Memphis,US,35.145266,-90.051455,TN,1522065,100,Kia,Telluride,suv,2020
GASOLINE,4.89,62,56,Memphis,US,35.020863,-89.797771,TN,9019103,51,Nissan,Altima,car,2018
GASOLINE,5,3,3,Bartlett,US,35.233812,-89.858361,TN,15677617,78,Toyota,Highlander,suv,2017
ELECTRIC,5,4,4,Memphis,US,35.179303,-89.780359,TN,546483,69,BMW,i3,car,2015
GASOLINE,5,13,13,Memphis,US,35.177621,-89.780105,TN,546483,89,Mercedes-Benz,E-Class,car,2010
GASOLINE,5,60,57,Memphis,US,35.178514,-89.780214,TN,546483,79,BMW,X3,suv,2012
HYBRID,4.95,26,22,Southaven,US,34.96703,-89.989164,MS,8267838,46,Toyota,Prius c,car,2013
GASOLINE,5,4,3,Memphis,US,35.021088,-89.797041,TN,9019103,43,Chevrolet,Equinox,suv,2012
GASOLINE,4.67,11,9,Southaven,US,34.989151,-90.049728,MS,3966015,47,Hyundai,Sonata,car,2015
GASOLINE,5,46,43,Memphis,US,35.018874,-89.797388,TN,9019103,41,Chevrolet,Malibu,car,2014
GASOLINE,5,3,3,Germantown,US,35.067752,-89.760158,TN,14579583,92,GMC,Savana,van,2014
HYBRID,4.85,47,39,Southaven,US,34.967621,-89.989489,MS,8267838,37,Toyota,Prius c,car,2013
GASOLINE,4.7,23,20,Southaven,US,34.967482,-89.988806,MS,8267838,37,Chevrolet,Cruze,car,2015
GASOLINE,5,5,5,Lakeland,US,35.211626,-89.735437,TN,1327388,120,Ford,Fusion,car,2013
ELECTRIC,,0,0,Memphis,US,35.042688,-89.806305,TN,15066907,69,Volkswagen,e-Golf,car,2016
GASOLINE,4.33,3,3,Greenville,US,31.819783,-86.616214,AL,9500859,59,Chevrolet,Cruze,car,2015
ELECTRIC,5,1,1,Cambridge,US,42.371894,-71.111725,MA,4303275,189,Tesla,Model X,suv,2020
ELECTRIC,4.95,29,21,Cambridge,US,42.370926,-71.112223,MA,4303275,149,Tesla,Model S,car,2019
ELECTRIC,4.67,24,18,Cambridge,US,42.371267,-71.112044,MA,11355151,177,Tesla,Model X,suv,2017
ELECTRIC,5,21,16,Dracut,US,42.687994,-71.283459,MA,8783907,205,Tesla,Model X,suv,2018
GASOLINE,5,7,5,Lowell,US,42.615582,-71.304366,MA,1963763,399,Lotus,Evora,car,2010
ELECTRIC,4.89,15,9,Boston,US,42.38928,-71.012713,MA,385734,158,Tesla,Model 3,car,2018
GASOLINE,5,12,12,Pelham,US,42.718415,-71.336134,NH,6444309,105,BMW,2 Series,car,2017
GASOLINE,4.96,26,24,Lowell,US,42.614261,-71.303669,MA,1963763,56,Lexus,ES 350,car,2010
GASOLINE,5,34,26,Pelham,US,42.718048,-71.33527,NH,6444309,74,Jeep,Wrangler,suv,2013
GASOLINE,5,5,4,Pelham,US,42.717968,-71.335324,NH,6444309,70,BMW,3 Series,car,2017
GASOLINE,5,3,3,Kittery,US,43.106375,-70.764917,ME,689365,202,Mercedes-Benz,E-Class,car,2014
GASOLINE,5,14,12,Everett,US,42.400516,-71.04154,MA,1472656,199,Jaguar,XF,car,2018
GASOLINE,,0,0,Manchester,US,42.974589,-71.467117,NH,6536472,176,GMC,Sierra 1500,truck,2018
GASOLINE,4.82,26,22,Everett,US,42.401456,-71.042118,MA,1472656,184,Alfa Romeo,Stelvio,suv,2018
GASOLINE,4.84,40,31,Lowell,US,42.614877,-71.304576,MA,1963763,44,Lexus,LS 460,car,2008
GASOLINE,,0,0,Bedford,US,42.948626,-71.478047,NH,10175426,89,Chrysler,200,car,2016
GASOLINE,4.86,133,115,Miami,US,25.799529,-80.260699,FL,637495,35,Hyundai,Sonata,car,2018
GASOLINE,4.96,97,89,Miami,US,25.798995,-80.260747,FL,637495,35,Nissan,Altima,car,2019
GASOLINE,4.81,147,127,Miami,US,25.799226,-80.261384,FL,637495,40,Nissan,Altima,car,2018
GASOLINE,4.8,92,75,Miami,US,25.799299,-80.261106,FL,637495,30,Nissan,Sentra,car,2017
GASOLINE,4.8,187,151,Miami,US,25.799104,-80.261123,FL,637495,25,Kia,Soul,car,2014
GASOLINE,4.7,295,237,Miami,US,25.798972,-80.260876,FL,637495,30,Mazda,6,car,2016
ELECTRIC,5,6,5,Miami,US,25.750041,-80.208696,FL,15475110,100,Tesla,Model S,car,2018
GASOLINE,4.81,91,74,Miami,US,25.769674,-80.193017,FL,7932025,176,Mercedes-Benz,S-Class,car,2015
GASOLINE,5,1,1,Miami,US,25.795008,-80.240193,FL,9990258,130,Chevrolet,Corvette,car,2019
GASOLINE,4.97,106,93,Miami,US,25.799124,-80.261143,FL,637495,88,Ford,Mustang,car,2019
GASOLINE,5,24,18,Miami,US,25.794364,-80.238365,FL,9990258,134,Mercedes-Benz,SLC-Class,car,2017
GASOLINE,4.8,105,93,Miami,US,25.799583,-80.260922,FL,637495,80,Ford,Mustang,car,2019
,4.95,68,59,Miami,US,25.799351,-80.261167,FL,637495,35,Nissan,Rogue Sport,suv,2019
GASOLINE,5,36,31,Doral,US,25.815971,-80.335651,FL,12397261,86,Ford,Mustang,car,2018
GASOLINE,4.84,78,67,Miami,US,25.800107,-80.261204,FL,637495,35,Nissan,Rogue Sport,suv,2019
GASOLINE,4.98,90,82,Miami,US,25.79937,-80.261924,FL,637495,80,Audi,A6,car,2018
GASOLINE,5,16,11,Miami,US,25.799404,-80.260676,FL,637495,35,Nissan,Rogue Sport,suv,2020
GASOLINE,5,9,7,Miami,US,25.770908,-80.193962,FL,7932025,150,Mercedes-Benz,S-Class,car,2015
GASOLINE,5,20,18,Miami,US,25.799444,-80.260707,FL,637495,35,Nissan,Rogue Sport,suv,2020
GASOLINE,4.55,102,91,Miami,US,25.799594,-80.260861,FL,637495,40,Dodge,Grand Caravan,minivan,2016
,5,9,7,Miami,US,25.799245,-80.260432,FL,1506983,30,Nissan,Versa,car,2020
,4.86,10,7,Miami,US,25.799317,-80.260949,FL,1506983,30,Nissan,Versa,car,2020
GASOLINE,5,14,13,Miami,US,25.648368,-80.344742,FL,9561728,29,Hyundai,Accent,car,2019
GASOLINE,5,3,2,Miami,US,25.799412,-80.261159,FL,1506983,32,Nissan,Sentra,car,2019
GASOLINE,5,5,5,Miami,US,25.800302,-80.262007,FL,1506983,30,Nissan,Sentra,car,2018
GASOLINE,5,4,4,Coral Gables,US,25.764095,-80.26244,FL,15142865,89,Dodge,Challenger,car,2018
GASOLINE,4.87,91,77,Miami,US,25.799178,-80.261173,FL,637495,60,Ford,Explorer,suv,2018
GASOLINE,5,6,4,Miami,US,25.798759,-80.260872,FL,1506983,30,Nissan,Versa,car,2020
GASOLINE,5,13,11,Miami,US,25.799012,-80.261029,FL,637495,62,Honda,Odyssey,minivan,2020
GASOLINE,4.75,8,4,Miami,US,25.80004,-80.261122,FL,1506983,32,Nissan,Sentra,car,2019
GASOLINE,4.97,38,31,Doral,US,25.816298,-80.334477,FL,12397261,86,Ford,Mustang,car,2018
GASOLINE,5,26,23,Miami,US,25.770598,-80.19409,FL,7932025,150,Porsche,Cayman,car,2016
,4.84,36,32,Miami,US,25.799047,-80.260662,FL,637495,30,Hyundai,Sonata,car,2019
GASOLINE,4.75,10,4,Miami,US,25.799612,-80.25972,FL,1506983,34,Nissan,Sentra,car,2018
,5,9,6,Miami,US,25.800376,-80.261582,FL,1506983,30,Nissan,Versa,car,2020
GASOLINE,4.99,111,94,Miami,US,25.793907,-80.23932,FL,9990258,160,Porsche,Boxster,car,2014
,5,54,52,Miami,US,25.798973,-80.260937,FL,637495,30,Hyundai,Sonata,car,2019
GASOLINE,,1,0,Miami,US,25.800774,-80.261595,FL,1506983,30,Nissan,Versa,car,2018
GASOLINE,4.88,62,51,Miami,US,25.799467,-80.261115,FL,637495,30,Hyundai,Sonata,car,2019
GASOLINE,5,1,1,Miami,US,25.799218,-80.261125,FL,1506983,30,Nissan,Versa,car,2018
GASOLINE,5,6,6,Miami,US,25.799426,-80.261173,FL,1506983,30,Nissan,Versa,car,2018
GASOLINE,5,4,3,Miami,US,25.800041,-80.261689,FL,1506983,32,Nissan,Versa,car,2017
GASOLINE,4.72,136,114,Miami,US,25.799155,-80.260583,FL,637495,110,Ford,Mustang,car,2019
,4.89,62,55,Miami,US,25.799585,-80.260855,FL,637495,30,Hyundai,Sonata,car,2019
GASOLINE,4.77,88,71,Miami,US,25.771161,-80.194896,FL,7932025,100,Chevrolet,Tahoe,suv,2016
GASOLINE,4.87,61,52,Miami,US,25.799286,-80.261178,FL,637495,30,Hyundai,Sonata,car,2019
GASOLINE,5,39,36,Miami,US,25.794201,-80.263922,FL,6311629,89,Jeep,Wrangler,suv,2018
GASOLINE,5,22,22,Miami,US,25.750258,-80.199033,FL,6277703,98,Chevrolet,Camaro,car,2017
GASOLINE,5,2,1,Miami,US,25.798931,-80.261613,FL,1506983,32,Nissan,Versa,car,2017
GASOLINE,5,18,13,Miami,US,25.829639,-80.204832,FL,1199274,74,Ford,Mustang,car,2018
,5,6,6,Miami,US,25.80047,-80.261159,FL,1506983,30,Nissan,Versa,car,2020
GASOLINE,5,3,2,Miami,US,25.799249,-80.261211,FL,1506983,40,Nissan,Sentra,car,2017
GASOLINE,4.71,180,152,Miami,US,25.799009,-80.260717,FL,637495,40,Honda,CR-V,suv,2012
GASOLINE,5,21,17,Miami,US,25.861382,-80.323812,FL,9990258,64,Nissan,NV200,minivan,2017
GASOLINE,5,29,26,Miami,US,25.800326,-80.260967,FL,637495,200,Porsche,911,car,2017
ELECTRIC,5,1,1,Cutler Bay,US,25.589486,-80.314566,FL,15454307,176,Tesla,Model X,suv,2016
,5,1,1,Miami,US,25.800026,-80.261002,FL,1506983,30,Mitsubishi,Mirage,car,2019
GASOLINE,4.96,34,28,Miami,US,25.798962,-80.260533,FL,14322809,39,Hyundai,Kona,suv,2019
GASOLINE,5,7,4,Miami,US,25.799225,-80.2617,FL,1506983,35,Nissan,Sentra,car,2017
GASOLINE,4.6,19,15,Miami,US,25.799533,-80.261039,FL,637495,40,Honda,Civic Sedan,car,2020
GASOLINE,4.8,12,10,Miami,US,25.799394,-80.260863,FL,1506983,30,Nissan,Versa,car,2016
HYBRID,5,77,62,Miami Beach,US,25.782402,-80.13476,FL,6117367,249,BMW,i8,car,2016
GASOLINE,5,2,1,Miami,US,25.799081,-80.261072,FL,1506983,46,Dodge,Grand Caravan,minivan,2016
GASOLINE,5,32,22,Miami,US,25.798805,-80.260427,FL,14322809,79,Mercedes-Benz,CLA-Class,car,2018
GASOLINE,4,5,4,Miami,US,25.799625,-80.261442,FL,1506983,30,Nissan,Versa,car,2018
GASOLINE,3.5,11,6,Miami,US,25.799535,-80.259676,FL,1506983,34,Nissan,Sentra,car,2019
GASOLINE,5,1,1,Miami,US,25.692901,-80.307932,FL,15491525,100,Ford,Mustang,car,2013
GASOLINE,5,3,3,Miami,US,25.799402,-80.261152,FL,1506983,44,Dodge,Grand Caravan,minivan,2019
GASOLINE,5,16,12,Miami,US,25.798864,-80.261642,FL,14322809,69,BMW,3 Series,car,2017
GASOLINE,4.88,123,104,Miami,US,25.79942,-80.260587,FL,637495,54,Chevrolet,Trax,suv,2018
GASOLINE,5,7,7,Miami,US,25.799371,-80.261506,FL,1506983,40,Volkswagen,Jetta,car,2018
GASOLINE,,0,0,Miami,US,25.776686,-80.189215,FL,9465744,82,BMW,2 Series,car,2015
GASOLINE,5,16,11,Miami,US,25.770759,-80.193665,FL,7932025,159,Mercedes-Benz,C-Class,car,2017
GASOLINE,5,1,1,Miami,US,25.806217,-80.187252,FL,9236212,149,Maserati,Levante,suv,2017
GASOLINE,5,15,13,Miami,US,25.80022,-80.260412,FL,637495,192,Land Rover,Range Rover,suv,2020
GASOLINE,5,26,20,Miami,US,25.771328,-80.192356,FL,7932025,89,Chevrolet,Tahoe,suv,2018
GASOLINE,5,40,38,Hialeah,US,25.893332,-80.292179,FL,1741222,47,Chevrolet,Camaro,car,2019
,5,6,3,Miami,US,25.799088,-80.26096,FL,1506983,40,Nissan,Sentra,car,2019
GASOLINE,5,10,9,Miami,US,25.76402,-80.225109,FL,13738708,68,Mercedes-Benz,E-Class,car,2014
GASOLINE,4.97,41,35,Miami,US,25.794187,-80.238339,FL,9990258,168,Porsche,Boxster,car,2016
,5,3,3,Miami,US,25.799177,-80.261165,FL,1506983,40,Nissan,Sentra,car,2019
GASOLINE,3.25,5,4,Miami,US,25.798101,-80.261559,FL,1506983,40,Nissan,Sentra,car,2017
GASOLINE,5,45,42,Miami,US,25.795094,-80.257231,FL,12183248,129,Porsche,Boxster,car,2013
GASOLINE,5,20,20,Miami,US,25.805015,-80.188809,FL,4781429,230,Mercedes-Benz,S-Class,car,2015
ELECTRIC,5,15,14,Miami Beach,US,25.774601,-80.140566,FL,681047,138,Tesla,Model 3,car,2019
,4,1,1,Miami,US,25.798167,-80.261632,FL,1506983,34,Mitsubishi,Mirage,car,2019
GASOLINE,5,4,4,Miami,US,25.810929,-80.192298,FL,2826885,250,Mercedes-Benz,AMG GT,car,2016
GASOLINE,5,7,7,Miami,US,25.808328,-80.191066,FL,15519899,42,Kia,Cadenza,car,2015
GASOLINE,4.98,57,51,Miami,US,25.829912,-80.205275,FL,1199274,62,BMW,3 Series,car,2016
,5,3,2,Miami,US,25.79917,-80.260927,FL,1506983,40,Nissan,Versa,car,2020
GASOLINE,5,4,4,Miami,US,25.693526,-80.307854,FL,15491525,94,Audi,A6,car,2016
GASOLINE,5,2,1,Miami,US,25.771438,-80.193388,FL,7932025,68,Infiniti,QX60,suv,2016
GASOLINE,5,43,39,Miami,US,25.782873,-80.189905,FL,7844220,105,Maserati,Quattroporte,car,2015
GASOLINE,4.9,99,87,Miami,US,25.75117,-80.215526,FL,1539115,108,Ford,Mustang,car,2018
GASOLINE,5,2,1,Miami,US,25.629158,-80.428331,FL,12936970,82,Nissan,Armada,suv,2017
GASOLINE,5,26,24,Miami,US,25.799125,-80.260598,FL,637495,49,Honda,Civic Sedan,car,2020
GASOLINE,4.71,20,17,Miami,US,25.79922,-80.260562,FL,637495,49,Honda,Civic Sedan,car,2020
GASOLINE,4.97,71,66,Hialeah,US,25.893271,-80.291758,FL,1741222,42,Dodge,Challenger,car,2019
GASOLINE,4.79,15,14,Miami,US,25.763787,-80.190436,FL,10446329,50,Jeep,Compass,suv,2015
ELECTRIC,5,28,23,Miami,US,25.817827,-80.212201,FL,3716654,140,Tesla,Model 3,car,2019
ELECTRIC,4.94,19,18,Miami,US,25.795767,-80.187651,FL,909477,200,Tesla,Model S,car,2017
GASOLINE,5,57,57,Miami,US,25.795017,-80.257596,FL,12183248,149,Porsche,Boxster,car,2013
GASOLINE,4.98,48,46,Miami,US,25.794905,-80.257313,FL,12183248,149,Porsche,Boxster,car,2013
GASOLINE,4.87,39,31,Miami,US,25.795746,-80.285916,FL,8871227,92,Lexus,GX,suv,2019
GASOLINE,5,7,7,Miami,US,25.76525,-80.194298,FL,1727218,76,Lincoln,Continental,car,2020
GASOLINE,4.9,53,49,Miami Beach,US,25.790002,-80.140884,FL,1554741,90,Alfa Romeo,Giulia,car,2017
ELECTRIC,5,22,20,South Milwaukee,US,42.90373,-87.86572,WI,2570843,108,Tesla,Model 3,car,2020
DIESEL,5,1,1,South Milwaukee,US,42.904767,-87.864591,WI,2570843,75,Ford,F-450 Super Duty,truck,2015
GASOLINE,4.97,44,39,South Milwaukee,US,42.903562,-87.865686,WI,2570843,85,Jeep,Wrangler JK,suv,2018
ELECTRIC,5,2,1,Milwaukee,US,42.930717,-87.93827,WI,11842543,129,Tesla,Model 3,car,2020
GASOLINE,,1,0,Glendale,US,43.133786,-87.910385,WI,15675689,59,Mercedes-Benz,E-Class,car,2010
ELECTRIC,5,6,6,Milwaukee,US,43.043725,-87.90462,WI,7353721,185,Tesla,Model 3,car,2020
GASOLINE,4.76,103,89,Milwaukee,US,42.960983,-87.910728,WI,7786180,52,GMC,Terrain,suv,2015
GASOLINE,4.91,43,35,Wauwatosa,US,43.067452,-88.000518,WI,279544,56,Honda,CR-V,suv,2012
GASOLINE,4.79,21,19,Saint Francis,US,42.970663,-87.874258,WI,11704452,43,Kia,Optima,car,2015
GASOLINE,5,19,17,Milwaukee,US,43.074256,-87.897548,WI,279544,33,Honda,Civic,car,2012
GASOLINE,,0,0,Saint Francis,US,42.971907,-87.893342,WI,15582735,96,Ford,F-150,truck,2019
GASOLINE,5,34,32,Milwaukee,US,43.081816,-88.012066,WI,279544,35,Honda,Accord,car,2010
HYBRID,5,12,9,Wauwatosa,US,43.06631,-87.99938,WI,279544,34,Toyota,Prius,car,2011
,4.91,109,96,Milwaukee,US,43.075473,-87.897849,WI,279544,35,Honda,Civic,car,2006
HYBRID,5,16,13,Milwaukee,US,43.0826,-88.013534,WI,279544,36,Toyota,Prius c,car,2012
GASOLINE,4.97,41,38,Milwaukee,US,43.083106,-88.012424,WI,279544,37,Honda,Civic,car,2014
GASOLINE,4.86,25,22,Glendale,US,43.115237,-87.912296,WI,922751,30,Toyota,Corolla,car,2010
HYBRID,4.98,47,42,Milwaukee,US,43.075693,-87.898463,WI,279544,38,Toyota,Prius,car,2012
ELECTRIC,,0,0,Milwaukee,US,43.073687,-88.000673,WI,9703604,250,Tesla,Model Y,suv,2020
GASOLINE,,0,0,Menomonee Falls,US,43.169153,-88.107204,WI,1227510,64,BMW,3 Series,car,2018
GASOLINE,4.67,4,3,South Milwaukee,US,42.930292,-87.865978,WI,5115264,49,Mazda,6,car,2016
GASOLINE,5,20,15,Pewaukee,US,43.080939,-88.22959,WI,4073118,42,Hyundai,Azera,car,2008
GASOLINE,4.96,56,48,Pewaukee,US,43.079803,-88.229693,WI,4073118,32,Honda,Civic,car,2008
HYBRID,4.92,39,37,Brown Deer,US,43.163658,-87.969825,WI,4942084,62,Lexus,CT 200h,car,2015
HYBRID,4.69,49,42,Brown Deer,US,43.163386,-87.970413,WI,4942084,47,Lexus,HS 250h,car,2010
GASOLINE,,0,0,Wauwatosa,US,43.048362,-88.00077,WI,5308531,79,Honda,Odyssey,minivan,2011
HYBRID,4.92,47,40,Brown Deer,US,43.163499,-87.970807,WI,4942084,47,Lexus,HS 250h,car,2010
GASOLINE,5,6,6,Glendale,US,43.121207,-87.926239,WI,5605121,38,Hyundai,Elantra Touring,car,2011
HYBRID,4.96,25,24,Brown Deer,US,43.163293,-87.96862,WI,4942084,49,Lexus,HS 250h,car,2010
GASOLINE,5,4,4,Brown Deer,US,43.162879,-87.970546,WI,4942084,45,FIAT,500,car,2013
GASOLINE,5,2,2,Brown Deer,US,43.163534,-87.968756,WI,4942084,45,Scion,iM,car,2016
GASOLINE,5,22,17,Brown Deer,US,43.163725,-87.968875,WI,4942084,47,Chevrolet,Cruze,car,2013
HYBRID,4.87,63,60,Brown Deer,US,43.163614,-87.968641,WI,4942084,47,Lexus,CT 200h,car,2013
HYBRID,4.73,60,56,Brown Deer,US,43.163533,-87.969172,WI,4942084,47,Lexus,CT 200h,car,2012
GASOLINE,4.71,24,21,Brown Deer,US,43.163464,-87.970185,WI,4942084,39,Chevrolet,Sonic,car,2017
GASOLINE,4.63,22,19,Brown Deer,US,43.164151,-87.97011,WI,4942084,45,Chevrolet,Trax,suv,2019
GASOLINE,5,19,17,Brown Deer,US,43.164752,-87.969407,WI,4942084,39,Ford,Fiesta,car,2016
GASOLINE,4.33,7,6,Brown Deer,US,43.163494,-87.969559,WI,4942084,47,Mitsubishi,Outlander Sport,suv,2017
GASOLINE,5,25,24,Brown Deer,US,43.162597,-87.969247,WI,4942084,45,Nissan,Sentra,car,2019
GASOLINE,4.81,24,21,Brown Deer,US,43.163563,-87.969207,WI,4942084,39,Kia,Soul,car,2011
GASOLINE,4.81,56,47,Brown Deer,US,43.16422,-87.968961,WI,4942084,39,Mazda,2,car,2014
GASOLINE,4.86,42,36,Brown Deer,US,43.164775,-87.969933,WI,4942084,39,Mazda,2,car,2014
GASOLINE,,0,0,Lenexa,US,38.977549,-94.772787,KS,2164837,200,Dodge,Charger,car,2017
GASOLINE,,0,0,Moline,US,41.482217,-90.515842,IL,8977985,54,Chevrolet,Traverse,suv,2016
GASOLINE,5,2,2,Bettendorf,US,41.574787,-90.478647,IA,1289245,360,Mercedes-Benz,GLC-Class,suv,2018
GASOLINE,5,2,2,Davenport,US,41.547122,-90.593521,IA,9583722,66,Toyota,4Runner,suv,2020
GASOLINE,5,12,12,Davenport,US,41.545351,-90.594751,IA,9583722,88,Toyota,Highlander,suv,2018
GASOLINE,4.5,4,2,Mobile,US,30.692244,-88.102063,AL,10282498,65,Toyota,FJ Cruiser,suv,2013
GASOLINE,5,12,11,Orange Beach,US,30.290313,-87.594178,AL,2414924,212,Polaris,Slingshot,car,2017
GASOLINE,5,23,17,Orange Beach,US,30.290388,-87.594504,AL,2414924,212,Polaris,Slingshot,car,2016
GASOLINE,5,4,3,Orange Beach,US,30.289978,-87.594625,AL,2414924,211,Polaris,Slingshot,car,2019
DIESEL,5,6,2,Daphne,US,30.606792,-87.897735,AL,14733880,133,Mercedes-Benz,Sprinter,van,2015
GASOLINE,5,2,1,Orange Beach,US,30.289449,-87.594689,AL,2414924,151,Jeep,Wrangler,suv,2018
GASOLINE,4.98,66,54,Madison,US,43.127707,-89.350595,WI,1404003,35,Ford,Fusion,car,2016
GASOLINE,4.85,95,72,Madison,US,43.128692,-89.350724,WI,1404003,29,Ford,Fiesta,car,2013
GASOLINE,4.98,152,132,Madison,US,43.128128,-89.348544,WI,1404003,29,Honda,Civic,car,2012
GASOLINE,5,3,2,Madison,US,43.128399,-89.349523,WI,1404003,44,Dodge,Durango,suv,2015
